Trace1				Trace2			
Freq		Amp		Freq		Amp	
25674873	Hz	-65.57	 dBm	25674873	Hz	-65.34	 dBm
25683206	Hz	-65.39	 dBm	25683206	Hz	-65.24	 dBm
25691539	Hz	-65.55	 dBm	25691539	Hz	-65.62	 dBm
25699872	Hz	-65.21	 dBm	25699872	Hz	-65.68	 dBm
25708205	Hz	-65.33	 dBm	25708205	Hz	-65.53	 dBm
25716538	Hz	-65.36	 dBm	25716538	Hz	-65.65	 dBm
25724871	Hz	-65.45	 dBm	25724871	Hz	-65.17	 dBm
25733204	Hz	-64.95	 dBm	25733204	Hz	-65.45	 dBm
25741537	Hz	-64.8	 dBm	25741537	Hz	-65.58	 dBm
25749870	Hz	-64.28	 dBm	25749870	Hz	-65.32	 dBm
25758203	Hz	-64.37	 dBm	25758203	Hz	-65.09	 dBm
25766536	Hz	-63.87	 dBm	25766536	Hz	-65.23	 dBm
25774869	Hz	-63.52	 dBm	25774869	Hz	-64.56	 dBm
25783202	Hz	-63.04	 dBm	25783202	Hz	-65.23	 dBm
25791535	Hz	-63.24	 dBm	25791535	Hz	-64.91	 dBm
25799868	Hz	-62.67	 dBm	25799868	Hz	-65.13	 dBm
25808201	Hz	-62.18	 dBm	25808201	Hz	-65.27	 dBm
25816534	Hz	-61.95	 dBm	25816534	Hz	-65.05	 dBm
25824867	Hz	-61.6	 dBm	25824867	Hz	-65.36	 dBm
25833200	Hz	-61.92	 dBm	25833200	Hz	-65.1	 dBm
25841533	Hz	-62.19	 dBm	25841533	Hz	-65.43	 dBm
25849866	Hz	-62	 dBm	25849866	Hz	-65.51	 dBm
25858199	Hz	-62.48	 dBm	25858199	Hz	-65.06	 dBm
25866532	Hz	-63.09	 dBm	25866532	Hz	-65.32	 dBm
25874865	Hz	-62.81	 dBm	25874865	Hz	-65.29	 dBm
25883198	Hz	-63.15	 dBm	25883198	Hz	-65.17	 dBm
25891531	Hz	-63.32	 dBm	25891531	Hz	-65.22	 dBm
25899864	Hz	-63.42	 dBm	25899864	Hz	-65.05	 dBm
25908197	Hz	-63.7	 dBm	25908197	Hz	-65.19	 dBm
25916530	Hz	-63.42	 dBm	25916530	Hz	-64.98	 dBm
25924863	Hz	-63.71	 dBm	25924863	Hz	-64.69	 dBm
25933196	Hz	-63.12	 dBm	25933196	Hz	-64.75	 dBm
25941529	Hz	-63.05	 dBm	25941529	Hz	-64.43	 dBm
25949862	Hz	-62.81	 dBm	25949862	Hz	-64.53	 dBm
25958195	Hz	-62.09	 dBm	25958195	Hz	-64.56	 dBm
25966528	Hz	-62.53	 dBm	25966528	Hz	-64.3	 dBm
25974861	Hz	-62.18	 dBm	25974861	Hz	-64	 dBm
25983194	Hz	-62.71	 dBm	25983194	Hz	-63.91	 dBm
25991527	Hz	-62.22	 dBm	25991527	Hz	-63.56	 dBm
25999860	Hz	-62.25	 dBm	25999860	Hz	-64.45	 dBm
26008193	Hz	-62.69	 dBm	26008193	Hz	-64.63	 dBm
26016526	Hz	-62.55	 dBm	26016526	Hz	-64.16	 dBm
26024859	Hz	-63.24	 dBm	26024859	Hz	-63.91	 dBm
26033192	Hz	-63.3	 dBm	26033192	Hz	-64.19	 dBm
26041525	Hz	-63.88	 dBm	26041525	Hz	-64.39	 dBm
26049858	Hz	-64.2	 dBm	26049858	Hz	-64.41	 dBm
26058191	Hz	-64.11	 dBm	26058191	Hz	-64.64	 dBm
26066524	Hz	-64.62	 dBm	26066524	Hz	-64.71	 dBm
26074857	Hz	-64.59	 dBm	26074857	Hz	-64.82	 dBm
26083190	Hz	-65.19	 dBm	26083190	Hz	-65.12	 dBm
26091523	Hz	-64.98	 dBm	26091523	Hz	-65.59	 dBm
26099856	Hz	-65.3	 dBm	26099856	Hz	-65.52	 dBm
26108189	Hz	-65.08	 dBm	26108189	Hz	-65.01	 dBm
26116522	Hz	-65.26	 dBm	26116522	Hz	-65.45	 dBm
26124855	Hz	-65.53	 dBm	26124855	Hz	-65.13	 dBm
26133188	Hz	-65.66	 dBm	26133188	Hz	-65.99	 dBm
26141521	Hz	-65.07	 dBm	26141521	Hz	-65.39	 dBm
26149854	Hz	-65.39	 dBm	26149854	Hz	-64.74	 dBm
26158187	Hz	-65.34	 dBm	26158187	Hz	-65.55	 dBm
26166520	Hz	-65.68	 dBm	26166520	Hz	-65.6	 dBm
26174853	Hz	-65.51	 dBm	26174853	Hz	-65.75	 dBm
26183186	Hz	-65.6	 dBm	26183186	Hz	-65.84	 dBm
26191519	Hz	-65.44	 dBm	26191519	Hz	-65.38	 dBm
26199852	Hz	-65.28	 dBm	26199852	Hz	-65.71	 dBm
26208185	Hz	-65.25	 dBm	26208185	Hz	-65.79	 dBm
26216518	Hz	-65.52	 dBm	26216518	Hz	-65.05	 dBm
26224851	Hz	-65.41	 dBm	26224851	Hz	-65.08	 dBm
26233184	Hz	-65.53	 dBm	26233184	Hz	-65.39	 dBm
26241517	Hz	-65.23	 dBm	26241517	Hz	-65.76	 dBm
26249850	Hz	-65.39	 dBm	26249850	Hz	-65.3	 dBm
26258183	Hz	-65.65	 dBm	26258183	Hz	-65.62	 dBm
26266516	Hz	-65.62	 dBm	26266516	Hz	-65.46	 dBm
26274849	Hz	-65.51	 dBm	26274849	Hz	-65.23	 dBm
26283182	Hz	-65.51	 dBm	26283182	Hz	-64.98	 dBm
26291515	Hz	-65.54	 dBm	26291515	Hz	-65.54	 dBm
26299848	Hz	-65.23	 dBm	26299848	Hz	-65.49	 dBm
26308181	Hz	-65.67	 dBm	26308181	Hz	-65.45	 dBm
26316514	Hz	-65.1	 dBm	26316514	Hz	-65.87	 dBm
26324847	Hz	-65.59	 dBm	26324847	Hz	-65.08	 dBm
26333180	Hz	-65.86	 dBm	26333180	Hz	-65.66	 dBm
26341513	Hz	-65.31	 dBm	26341513	Hz	-66.07	 dBm
26349846	Hz	-65.34	 dBm	26349846	Hz	-65.77	 dBm
26358179	Hz	-65.32	 dBm	26358179	Hz	-65.56	 dBm
26366512	Hz	-65.51	 dBm	26366512	Hz	-65.85	 dBm
26374845	Hz	-65.23	 dBm	26374845	Hz	-65.26	 dBm
26383178	Hz	-65.57	 dBm	26383178	Hz	-65.54	 dBm
26391511	Hz	-65.63	 dBm	26391511	Hz	-65.58	 dBm
26399844	Hz	-65.57	 dBm	26399844	Hz	-65.63	 dBm
26408177	Hz	-65.16	 dBm	26408177	Hz	-65.6	 dBm
26416510	Hz	-65.49	 dBm	26416510	Hz	-65.7	 dBm
26424843	Hz	-65.52	 dBm	26424843	Hz	-65.8	 dBm
26433176	Hz	-65.35	 dBm	26433176	Hz	-65.38	 dBm
26441509	Hz	-64.99	 dBm	26441509	Hz	-65.94	 dBm
26449842	Hz	-65.37	 dBm	26449842	Hz	-65.64	 dBm
26458175	Hz	-65.45	 dBm	26458175	Hz	-65.47	 dBm
26466508	Hz	-65.49	 dBm	26466508	Hz	-65.49	 dBm
26474841	Hz	-65.55	 dBm	26474841	Hz	-65.54	 dBm
26483174	Hz	-65.61	 dBm	26483174	Hz	-65.58	 dBm
26491507	Hz	-65.26	 dBm	26491507	Hz	-65.08	 dBm
26499840	Hz	-65.39	 dBm	26499840	Hz	-65.88	 dBm
26508173	Hz	-65.57	 dBm	26508173	Hz	-65.13	 dBm
26516506	Hz	-65.27	 dBm	26516506	Hz	-64.91	 dBm
26524839	Hz	-65.54	 dBm	26524839	Hz	-65.2	 dBm
26533172	Hz	-65.1	 dBm	26533172	Hz	-65.73	 dBm
26541505	Hz	-65	 dBm	26541505	Hz	-65.88	 dBm
26549838	Hz	-65.53	 dBm	26549838	Hz	-65.28	 dBm
26558171	Hz	-65.72	 dBm	26558171	Hz	-65.48	 dBm
26566504	Hz	-65.41	 dBm	26566504	Hz	-65.91	 dBm
26574837	Hz	-65.41	 dBm	26574837	Hz	-64.91	 dBm
26583170	Hz	-65.39	 dBm	26583170	Hz	-65.09	 dBm
26591503	Hz	-65.42	 dBm	26591503	Hz	-65.47	 dBm
26599836	Hz	-65.29	 dBm	26599836	Hz	-65.6	 dBm
26608169	Hz	-65.63	 dBm	26608169	Hz	-65.4	 dBm
26616502	Hz	-65.14	 dBm	26616502	Hz	-65.59	 dBm
26624835	Hz	-65.39	 dBm	26624835	Hz	-65.87	 dBm
26633168	Hz	-65.43	 dBm	26633168	Hz	-66.02	 dBm
26641501	Hz	-65.68	 dBm	26641501	Hz	-65.26	 dBm
26649834	Hz	-65.19	 dBm	26649834	Hz	-64.98	 dBm
26658167	Hz	-65.27	 dBm	26658167	Hz	-65.57	 dBm
26666500	Hz	-65.76	 dBm	26666500	Hz	-65.77	 dBm
26674833	Hz	-65.34	 dBm	26674833	Hz	-65.36	 dBm
26683166	Hz	-65.03	 dBm	26683166	Hz	-65.56	 dBm
26691499	Hz	-65.34	 dBm	26691499	Hz	-65.62	 dBm
26699832	Hz	-65.31	 dBm	26699832	Hz	-65.77	 dBm
26708165	Hz	-65.33	 dBm	26708165	Hz	-65.54	 dBm
26716498	Hz	-65.59	 dBm	26716498	Hz	-65.63	 dBm
26724831	Hz	-65.62	 dBm	26724831	Hz	-65.29	 dBm
26733164	Hz	-65.63	 dBm	26733164	Hz	-65.18	 dBm
26741497	Hz	-65.59	 dBm	26741497	Hz	-65.05	 dBm
26749830	Hz	-65.7	 dBm	26749830	Hz	-66.08	 dBm
26758163	Hz	-65.79	 dBm	26758163	Hz	-65.9	 dBm
26766496	Hz	-65.36	 dBm	26766496	Hz	-65.15	 dBm
26774829	Hz	-65.08	 dBm	26774829	Hz	-65.47	 dBm
26783162	Hz	-65.19	 dBm	26783162	Hz	-65.55	 dBm
26791495	Hz	-65.36	 dBm	26791495	Hz	-65.64	 dBm
26799828	Hz	-65.32	 dBm	26799828	Hz	-65.7	 dBm
26808161	Hz	-65.65	 dBm	26808161	Hz	-65.82	 dBm
26816494	Hz	-65.54	 dBm	26816494	Hz	-65.91	 dBm
26824827	Hz	-65.39	 dBm	26824827	Hz	-65.87	 dBm
26833160	Hz	-65.42	 dBm	26833160	Hz	-65.87	 dBm
26841493	Hz	-65.72	 dBm	26841493	Hz	-65.21	 dBm
26849826	Hz	-65.54	 dBm	26849826	Hz	-65.37	 dBm
26858159	Hz	-65.32	 dBm	26858159	Hz	-65.83	 dBm
26866492	Hz	-65.47	 dBm	26866492	Hz	-66.07	 dBm
26874825	Hz	-65.49	 dBm	26874825	Hz	-65.44	 dBm
26883158	Hz	-65.47	 dBm	26883158	Hz	-65.27	 dBm
26891491	Hz	-65.37	 dBm	26891491	Hz	-65.65	 dBm
26899824	Hz	-65.75	 dBm	26899824	Hz	-65.39	 dBm
26908157	Hz	-65.84	 dBm	26908157	Hz	-65.55	 dBm
26916490	Hz	-65.66	 dBm	26916490	Hz	-65.43	 dBm
26924823	Hz	-65.53	 dBm	26924823	Hz	-65.42	 dBm
26933156	Hz	-65.43	 dBm	26933156	Hz	-65.46	 dBm
26941489	Hz	-65.3	 dBm	26941489	Hz	-65.18	 dBm
26949822	Hz	-65.51	 dBm	26949822	Hz	-65.05	 dBm
26958155	Hz	-65.23	 dBm	26958155	Hz	-65.49	 dBm
26966488	Hz	-65.62	 dBm	26966488	Hz	-65.19	 dBm
26974821	Hz	-65.53	 dBm	26974821	Hz	-65.3	 dBm
26983154	Hz	-65.5	 dBm	26983154	Hz	-64.97	 dBm
26991487	Hz	-65.27	 dBm	26991487	Hz	-65.42	 dBm
26999820	Hz	-65.02	 dBm	26999820	Hz	-65.46	 dBm
27008153	Hz	-65.46	 dBm	27008153	Hz	-65.48	 dBm
27016486	Hz	-65.38	 dBm	27016486	Hz	-65.1	 dBm
27024819	Hz	-65.29	 dBm	27024819	Hz	-65.39	 dBm
27033152	Hz	-65.01	 dBm	27033152	Hz	-65.68	 dBm
27041485	Hz	-65.6	 dBm	27041485	Hz	-65.48	 dBm
27049818	Hz	-65.62	 dBm	27049818	Hz	-65.55	 dBm
27058151	Hz	-65.36	 dBm	27058151	Hz	-65.26	 dBm
27066484	Hz	-65.44	 dBm	27066484	Hz	-65.31	 dBm
27074817	Hz	-65.64	 dBm	27074817	Hz	-65.43	 dBm
27083150	Hz	-65.35	 dBm	27083150	Hz	-65.59	 dBm
27091483	Hz	-65.71	 dBm	27091483	Hz	-65.48	 dBm
27099816	Hz	-65.48	 dBm	27099816	Hz	-66.18	 dBm
27108149	Hz	-65.61	 dBm	27108149	Hz	-65.65	 dBm
27116482	Hz	-65.49	 dBm	27116482	Hz	-65.94	 dBm
27124815	Hz	-65.81	 dBm	27124815	Hz	-65.45	 dBm
27133148	Hz	-65.32	 dBm	27133148	Hz	-65.57	 dBm
27141481	Hz	-65.63	 dBm	27141481	Hz	-65.22	 dBm
27149814	Hz	-65.51	 dBm	27149814	Hz	-65.45	 dBm
27158147	Hz	-65.55	 dBm	27158147	Hz	-65.12	 dBm
27166480	Hz	-65.19	 dBm	27166480	Hz	-64.99	 dBm
27174813	Hz	-65.48	 dBm	27174813	Hz	-65.38	 dBm
27183146	Hz	-65.42	 dBm	27183146	Hz	-65.98	 dBm
27191479	Hz	-65.49	 dBm	27191479	Hz	-66.2	 dBm
27199812	Hz	-65.84	 dBm	27199812	Hz	-65.64	 dBm
27208145	Hz	-65.72	 dBm	27208145	Hz	-65.72	 dBm
27216478	Hz	-65.54	 dBm	27216478	Hz	-65.63	 dBm
27224811	Hz	-65.33	 dBm	27224811	Hz	-65.37	 dBm
27233144	Hz	-65.59	 dBm	27233144	Hz	-65.52	 dBm
27241477	Hz	-65.48	 dBm	27241477	Hz	-64.78	 dBm
27249810	Hz	-65.6	 dBm	27249810	Hz	-65.23	 dBm
27258143	Hz	-65.77	 dBm	27258143	Hz	-65.37	 dBm
27266476	Hz	-65.69	 dBm	27266476	Hz	-65.38	 dBm
27274809	Hz	-65.39	 dBm	27274809	Hz	-64.95	 dBm
27283142	Hz	-65.2	 dBm	27283142	Hz	-65.59	 dBm
27291475	Hz	-65.37	 dBm	27291475	Hz	-65.36	 dBm
27299808	Hz	-65.35	 dBm	27299808	Hz	-65.52	 dBm
27308141	Hz	-65.5	 dBm	27308141	Hz	-65.78	 dBm
27316474	Hz	-65.54	 dBm	27316474	Hz	-65.47	 dBm
27324807	Hz	-65.46	 dBm	27324807	Hz	-65.53	 dBm
27333140	Hz	-65.31	 dBm	27333140	Hz	-65.6	 dBm
27341473	Hz	-65.49	 dBm	27341473	Hz	-65.81	 dBm
27349806	Hz	-65.33	 dBm	27349806	Hz	-65.45	 dBm
27358139	Hz	-65.44	 dBm	27358139	Hz	-65.71	 dBm
27366472	Hz	-65.24	 dBm	27366472	Hz	-65.79	 dBm
27374805	Hz	-65.64	 dBm	27374805	Hz	-65.56	 dBm
27383138	Hz	-65.51	 dBm	27383138	Hz	-66.08	 dBm
27391471	Hz	-65.59	 dBm	27391471	Hz	-64.98	 dBm
27399804	Hz	-66.04	 dBm	27399804	Hz	-65.43	 dBm
27408137	Hz	-65.43	 dBm	27408137	Hz	-65.47	 dBm
27416470	Hz	-65.27	 dBm	27416470	Hz	-65.34	 dBm
27424803	Hz	-65.4	 dBm	27424803	Hz	-65.99	 dBm
27433136	Hz	-65.41	 dBm	27433136	Hz	-65.68	 dBm
27441469	Hz	-65.49	 dBm	27441469	Hz	-65.69	 dBm
27449802	Hz	-65.24	 dBm	27449802	Hz	-65.7	 dBm
27458135	Hz	-65.58	 dBm	27458135	Hz	-65.54	 dBm
27466468	Hz	-65.32	 dBm	27466468	Hz	-65.53	 dBm
27474801	Hz	-65.66	 dBm	27474801	Hz	-65.25	 dBm
27483134	Hz	-65.57	 dBm	27483134	Hz	-65.29	 dBm
27491467	Hz	-65.66	 dBm	27491467	Hz	-65.95	 dBm
27499800	Hz	-65.61	 dBm	27499800	Hz	-65.9	 dBm
